SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017
40,6,0,0,0,0,0,A,California,California,37253956,37254518,37327690,37672654,38019006,38347383,38701278,39032444,39296476,39536653
162,6,0,296,0,0,0,A,Adelanto city,California,31765,31760,31667,31891,31139,31273,32602,33052,33343,34066
162,6,0,394,0,0,0,A,Agoura Hills city,California,20330,20330,20335,20492,20585,20643,20713,20819,20755,20692
162,6,0,562,0,0,0,A,Alameda city,California,73812,73812,73968,74750,75775,76640,77688,78583,79199,79177
162,6,0,674,0,0,0,A,Albany city,California,18539,18541,18570,18763,19020,19255,19509,19722,19767,20143
162,6,0,884,0,0,0,A,Alhambra city,California,83089,83117,83180,83685,84309,84570,85074,85173,85615,85396
162,6,0,947,0,0,0,A,Aliso Viejo city,California,47823,48098,48237,48951,49570,50096,50120,50096,51490,51671
162,6,0,1444,0,0,0,A,Alturas city,California,2827,2827,2832,2771,2718,2653,2638,2620,2580,2540
162,6,0,1514,0,0,0,A,Amador City city,California,185,182,182,182,181,180,182,186,188,190
162,6,0,1640,0,0,0,A,American Canyon city,California,19454,19542,19620,19858,20054,20282,20368,20422,20402,20247
162,6,0,2000,0,0,0,A,Anaheim city,California,336265,336440,337177,340511,343102,345019,345959,349732,351661,352497
162,6,0,2042,0,0,0,A,Anderson city,California,9932,9932,9940,9991,10029,10092,10162,10156,10173,10370
162,6,0,2112,0,0,0,A,Angels city,California,3836,3810,3801,3770,3743,3729,3730,3750,3775,3807
162,6,0,2252,0,0,0,A,Antioch city,California,102372,102745,103106,104266,105714,107538,109278,110464,111224,111674
162,6,0,2364,0,0,0,A,Apple Valley town,California,69135,69139,69313,70069,70480,70832,71298,71921,72426,73077
162,6,0,2462,0,0,0,A,Arcadia city,California,56364,56359,56392,56713,56985,57433,57768,58121,58570,58799
162,6,0,2476,0,0,0,A,Arcata city,California,17231,17231,17500,17728,17697,17687,17703,17783,17943,18000
162,6,0,2868,0,0,0,A,Arroyo Grande city,California,17252,17279,17298,17367,17542,17720,17884,18053,18088,18123
162,6,0,2896,0,0,0,A,Artesia city,California,16522,16522,16523,16589,16667,16724,16808,16895,16895,16904
162,6,0,2924,0,0,0,A,Arvin city,California,19304,19304,19349,19697,20099,20310,20564,20828,21104,21270
162,6,0,3064,0,0,0,A,Atascadero city,California,28310,28304,28412,28591,28735,29016,29359,29940,30228,30418
162,6,0,3092,0,0,0,A,Atherton town,California,6914,6920,6918,6957,7037,7103,7146,7180,7252,7238
162,6,0,3162,0,0,0,A,Atwater city,California,28168,28172,28249,28519,28637,28746,28912,29119,29291,29397
162,6,0,3204,0,0,0,A,Auburn city,California,13330,13305,13339,13518,13615,13827,13889,13885,13936,13997
162,6,0,3274,0,0,0,A,Avalon city,California,3728,3728,3729,3746,3762,3772,3781,3783,3774,3764
162,6,0,3302,0,0,0,A,Avenal city,California,15505,15505,15281,15104,14871,14159,13283,13265,12468,12440
162,6,0,3386,0,0,0,A,Azusa city,California,46361,46346,46318,46543,47228,47784,48488,49460,49673,49864
162,6,0,3526,0,0,0,A,Bakersfield city,California,347483,348119,349322,353836,358317,363998,368461,373253,376944,380874
162,6,0,3666,0,0,0,A,Baldwin Park city,California,75390,75397,75441,75834,76351,76573,76639,76726,76566,76402
162,6,0,3820,0,0,0,A,Banning city,California,29603,29594,29729,30011,30258,30479,30670,30820,31017,31230
162,6,0,4030,0,0,0,A,Barstow city,California,22639,22639,22703,22921,23036,23226,23416,23622,23823,23916
162,6,0,4758,0,0,0,A,Beaumont city,California,36877,36800,37200,38474,39277,40349,42028,43532,45228,46967
162,6,0,4870,0,0,0,A,Bell city,California,35477,35473,35494,35684,35843,35951,36000,36033,35921,35811
162,6,0,4982,0,0,0,A,Bellflower city,California,76616,76610,76630,77006,77359,77601,77778,78081,77918,77772
162,6,0,4996,0,0,0,A,Bell Gardens city,California,42072,42053,42067,42257,42724,42825,42861,42912,42872,42747
162,6,0,5108,0,0,0,A,Belmont city,California,25835,25835,25880,26199,26561,26832,27083,27265,27233,27140
162,6,0,5164,0,0,0,A,Belvedere city,California,2068,2071,2073,2093,2109,2125,2140,2135,2131,2126
162,6,0,5290,0,0,0,A,Benicia city,California,26997,26994,27029,27170,27381,27588,27853,28079,28183,28343
162,6,0,6000,0,0,0,A,Berkeley city,California,112580,112487,112893,114034,115476,117141,118925,120905,121672,122324
162,6,0,6308,0,0,0,A,Beverly Hills city,California,34109,33951,33976,34145,34362,34435,34513,34553,34592,34484
162,6,0,6434,0,0,0,A,Big Bear Lake city,California,5019,5018,5029,5073,5101,5118,5152,5196,5227,5262
162,6,0,6560,0,0,0,A,Biggs city,California,1707,1705,1706,1693,1691,1691,1693,1692,1698,1711
162,6,0,6798,0,0,0,A,Bishop city,California,3879,3879,3872,3848,3842,3838,3828,3796,3757,3760
162,6,0,7162,0,0,0,A,Blue Lake city,California,1253,1253,1254,1245,1241,1241,1239,1249,1267,1265
162,6,0,7218,0,0,0,A,Blythe city,California,20817,20779,20473,20203,20570,19784,19188,19123,19699,19630
162,6,0,7946,0,0,0,A,Bradbury city,California,1048,1048,1048,1058,1066,1077,1078,1084,1081,1093
162,6,0,8058,0,0,0,A,Brawley city,California,24953,24963,25034,25272,25561,25632,25785,25854,26163,26390
162,6,0,8100,0,0,0,A,Brea city,California,39282,39189,39425,39862,40212,40999,41379,41823,42546,42777
162,6,0,8142,0,0,0,A,Brentwood city,California,51481,51624,51823,52753,53592,55021,56978,58905,60688,62433
162,6,0,8310,0,0,0,A,Brisbane city,California,4282,4282,4291,4349,4411,4463,4614,4725,4724,4721
162,6,0,8758,0,0,0,A,Buellton city,California,4828,4849,4857,4885,4934,4997,5060,5094,5127,5135
162,6,0,8786,0,0,0,A,Buena Park city,California,80530,80613,80807,81631,82211,82916,82864,83041,83298,83015
162,6,0,8954,0,0,0,A,Burbank city,California,103340,103375,103396,103864,104331,104666,104785,104908,104599,104834
162,6,0,9066,0,0,0,A,Burlingame city,California,28806,28806,28847,29287,29695,29994,30334,30523,30502,30686
162,6,0,9598,0,0,0,A,Calabasas city,California,23058,23462,23470,23769,23882,24111,24145,24204,24186,24202
162,6,0,9710,0,0,0,A,Calexico city,California,38572,38573,38674,39014,39303,39489,39757,39971,40210,40351
162,6,0,9780,0,0,0,A,California City city,California,14120,14120,13468,12846,13369,13234,13246,13257,13721,13972
162,6,0,9864,0,0,0,A,Calimesa city,California,7879,7885,7923,8004,8104,8213,8392,8504,8630,8817
162,6,0,9878,0,0,0,A,Calipatria city,California,7705,7694,7690,7689,7995,7099,7505,7409,7517,7558
162,6,0,9892,0,0,0,A,Calistoga city,California,5155,5155,5164,5198,5224,5258,5280,5298,5303,5273
162,6,0,10046,0,0,0,A,Camarillo city,California,65201,65176,65293,65606,65807,66068,66736,67446,67468,67845
162,6,0,10345,0,0,0,A,Campbell city,California,39349,39343,39448,39841,40393,40781,41164,41150,41198,41544
162,6,0,10928,0,0,0,A,Canyon Lake city,California,10561,10561,10609,10714,10805,10887,10975,11038,11121,11223
162,6,0,11040,0,0,0,A,Capitola city,California,9918,9908,9918,9967,10018,10077,10130,10185,10197,10180
162,6,0,11194,0,0,0,A,Carlsbad city,California,105328,105569,105936,107799,109394,111154,112148,113250,113920,115330
162,6,0,11250,0,0,0,A,Carmel-by-the-Sea city,California,3722,3722,3731,3766,3807,3840,3867,3886,3903,3897
162,6,0,11446,0,0,0,A,Carpinteria city,California,13040,12997,13011,13034,13174,13498,13610,13653,13653,13622
162,6,0,11530,0,0,0,A,Carson city,California,91714,91714,91626,91792,92365,92787,92994,93104,92986,92735
162,6,0,12048,0,0,0,A,Cathedral City city,California,51200,51254,51485,52138,52576,52969,53326,53667,54094,54596
162,6,0,12524,0,0,0,A,Ceres city,California,45417,45894,45960,46154,46401,46646,47114,47658,48246,48697
162,6,0,12552,0,0,0,A,Cerritos city,California,49041,49047,49059,49282,49500,49647,49705,49745,50591,51020
162,6,0,13014,0,0,0,A,Chico city,California,86187,86730,86716,87212,87896,88358,89493,90414,91658,93293
162,6,0,13210,0,0,0,A,Chino city,California,77983,77972,78563,79547,79959,80846,84383,85282,87599,89797
162,6,0,13214,0,0,0,A,Chino Hills city,California,74799,74799,74985,75702,76163,76440,76693,78032,78652,80374
162,6,0,13294,0,0,0,A,Chowchilla city,California,18720,18782,18718,18905,18081,17390,18895,18453,18251,18558
162,6,0,13392,0,0,0,A,Chula Vista city,California,243916,243920,244693,248540,252843,257248,260561,265008,267203,270471
162,6,0,13588,0,0,0,A,Citrus Heights city,California,83301,83261,83365,83903,84489,85123,85891,86759,87380,87931
162,6,0,13756,0,0,0,A,Claremont city,California,34926,34870,34900,35217,35341,35727,35814,36076,36022,36015
162,6,0,13882,0,0,0,A,Clayton city,California,10897,10918,10961,11156,11288,11501,11689,11857,12022,12150
162,6,0,13945,0,0,0,A,Clearlake city,California,15250,15250,15268,15145,15080,15030,15072,15118,15037,15066
162,6,0,14190,0,0,0,A,Cloverdale city,California,8618,8634,8642,8678,8700,8754,8797,8823,8829,8803
162,6,0,14218,0,0,0,A,Clovis city,California,95631,95834,96261,97515,98640,99735,102056,104014,106550,109691
162,6,0,14260,0,0,0,A,Coachella city,California,40704,40724,41007,41926,42652,43057,44003,44473,44916,45443
162,6,0,14274,0,0,0,A,Coalinga city,California,13380,18079,18070,18046,16804,16733,16410,16522,16591,16766
162,6,0,14498,0,0,0,A,Colfax city,California,1963,1950,1957,1976,1988,1998,2005,1997,2003,2005
162,6,0,14736,0,0,0,A,Colma town,California,1792,1443,1445,1463,1483,1498,1511,1522,1521,1514
162,6,0,14890,0,0,0,A,Colton city,California,52154,52153,52276,52754,53028,53208,53829,54426,54632,54828
162,6,0,14946,0,0,0,A,Colusa city,California,5971,5971,5979,5948,5958,5945,5905,5892,5951,5963
162,6,0,14974,0,0,0,A,Commerce city,California,12823,12846,12849,12907,12964,13003,13015,13021,12988,12947
162,6,0,15044,0,0,0,A,Compton city,California,96455,96418,96481,97047,97576,97875,97966,98012,97710,97612
162,6,0,16000,0,0,0,A,Concord city,California,122067,122154,122521,123588,124840,126088,127346,128464,129172,129783
162,6,0,16224,0,0,0,A,Corcoran city,California,24813,24807,24453,24127,23694,23359,22841,22530,22730,21835
162,6,0,16322,0,0,0,A,Corning city,California,7663,7663,7680,7645,7616,7556,7518,7528,7546,7592
162,6,0,16350,0,0,0,A,Corona city,California,152374,152430,153193,154911,157726,159139,160838,163600,166507,167836
162,6,0,16378,0,0,0,A,Coronado city,California,18912,24702,23966,23355,23230,23384,23598,23739,25150,24417
162,6,0,16462,0,0,0,A,Corte Madera town,California,9253,9262,9272,9352,9396,9483,9931,9927,9899,9864
162,6,0,16532,0,0,0,A,Costa Mesa city,California,109960,110078,110168,111099,111819,112299,112558,112889,113018,113825
162,6,0,16560,0,0,0,A,Cotati city,California,7265,7265,7274,7308,7331,7389,7425,7447,7464,7479
162,6,0,16742,0,0,0,A,Covina city,California,47796,47792,47804,48022,48322,48484,48705,48756,48611,48462
162,6,0,17022,0,0,0,A,Crescent City city,California,7643,7640,7596,7517,7389,7166,6783,6775,6649,6399
162,6,0,17498,0,0,0,A,Cudahy city,California,23805,23809,23815,23928,24038,24113,24150,24203,24147,24076
162,6,0,17568,0,0,0,A,Culver City city,California,38883,38917,38920,39089,39321,39444,39486,39547,39436,39283
162,6,0,17610,0,0,0,A,Cupertino city,California,58302,58572,58719,59244,59915,60356,60751,60624,61016,60777
162,6,0,17750,0,0,0,A,Cypress city,California,47802,47860,47965,48445,48773,49089,49078,49150,48989,49064
162,6,0,17918,0,0,0,A,Daly City city,California,101123,101116,101293,102558,104116,105217,106163,106773,107112,107074
162,6,0,17946,0,0,0,A,Dana Point city,California,33351,33293,33347,33671,33902,34049,34032,34083,34062,33934
162,6,0,17988,0,0,0,A,Danville town,California,42039,41849,41981,42392,42846,43321,43883,44360,44756,44786
162,6,0,18100,0,0,0,A,Davis city,California,65622,65636,65590,65696,65879,66322,66691,67481,68118,68986
162,6,0,18394,0,0,0,A,Delano city,California,53041,53041,53133,53660,52481,52427,52572,52660,52752,53138
162,6,0,18506,0,0,0,A,Del Mar city,California,4161,4163,4174,4205,4244,4282,4310,4343,4363,4363
162,6,0,18688,0,0,0,A,Del Rey Oaks city,California,1624,1624,1628,1643,1661,1671,1678,1684,1689,1687
162,6,0,18996,0,0,0,A,Desert Hot Springs city,California,25938,27052,27174,27445,27675,27879,28082,28228,28483,28757
162,6,0,19192,0,0,0,A,Diamond Bar city,California,55544,55552,55584,55900,56198,56374,56458,56634,56827,56665
162,6,0,19318,0,0,0,A,Dinuba city,California,21453,21453,21568,22631,22857,23293,23600,23635,23968,24034
162,6,0,19402,0,0,0,A,Dixon city,California,18351,18392,18411,18476,18621,18939,19115,19332,19806,20202
162,6,0,19584,0,0,0,A,Dorris city,California,939,939,941,930,915,902,901,905,905,907
162,6,0,19612,0,0,0,A,Dos Palos city,California,4950,4950,4963,5009,5028,5040,5066,5108,5248,5445
162,6,0,19766,0,0,0,A,Downey city,California,111772,111770,111807,112335,112829,113165,113469,113693,113402,113092
162,6,0,19990,0,0,0,A,Duarte city,California,21321,21325,21353,21449,21650,21706,21883,21897,21828,21757
162,6,0,20018,0,0,0,A,Dublin city,California,46036,46036,45910,46838,48784,52131,54673,57635,59682,60939
162,6,0,20242,0,0,0,A,Dunsmuir city,California,1650,1640,1639,1619,1595,1572,1569,1574,1575,1580
162,6,0,20956,0,0,0,A,East Palo Alto city,California,28155,28155,28230,28579,28983,29279,29560,29728,29875,29765
162,6,0,21230,0,0,0,A,Eastvale city,California,A,53683,54053,55056,55816,56537,57798,59783,61369,63211
162,6,0,21712,0,0,0,A,El Cajon city,California,99478,99514,99771,100813,101645,102441,102969,103445,103793,103894
162,6,0,21782,0,0,0,A,El Centro city,California,42598,42583,42688,43060,43180,43509,43699,43851,44191,44364
162,6,0,21796,0,0,0,A,El Cerrito city,California,23549,23586,23651,23863,24110,24367,24599,24939,25494,25515
162,6,0,22020,0,0,0,A,Elk Grove city,California,153015,153015,153424,155719,158295,160510,163017,166306,169454,171844
162,6,0,22230,0,0,0,A,El Monte city,California,113475,113484,113659,114174,115044,115663,115947,116191,115983,116109
162,6,0,22300,0,0,0,A,El Paso de Robles (Paso Robles) city,California,29793,29785,29828,30124,30467,30790,31183,31423,31818,31918
162,6,0,22412,0,0,0,A,El Segundo city,California,16654,16654,16658,16736,16832,16900,16956,16956,16911,16853
162,6,0,22594,0,0,0,A,Emeryville city,California,10080,10100,10116,10219,10366,10889,11325,11772,11794,11758
162,6,0,22678,0,0,0,A,Encinitas city,California,59518,59519,59689,60311,60991,61677,62169,62758,63124,63184
162,6,0,22790,0,0,0,A,Escalon city,California,7132,7132,7146,7206,7241,7246,7374,7505,7533,7588
162,6,0,22804,0,0,0,A,Escondido city,California,143911,143976,144464,146225,147834,149111,150085,151119,151717,151969
162,6,0,22972,0,0,0,A,Etna city,California,737,737,736,730,722,714,711,713,715,720
162,6,0,23042,0,0,0,A,Eureka city,California,27191,27196,27201,27159,26933,26900,26892,26924,27185,27177
162,6,0,23126,0,0,0,A,Exeter city,California,10334,10332,10343,10385,10440,10483,10518,10520,10514,10553
162,6,0,23168,0,0,0,A,Fairfax town,California,7441,7439,7447,7511,7551,7618,7646,7644,7626,7598
162,6,0,23182,0,0,0,A,Fairfield city,California,105321,105398,105557,106257,107579,109255,110913,112642,114776,116266
162,6,0,23616,0,0,0,A,Farmersville city,California,10588,10588,10587,10607,10662,10709,10743,10745,10741,10778
162,6,0,23910,0,0,0,A,Ferndale city,California,1371,1371,1372,1377,1365,1360,1362,1363,1371,1373
162,6,0,24092,0,0,0,A,Fillmore city,California,15002,14991,15021,15096,15154,15271,15374,15509,15637,15812
162,6,0,24134,0,0,0,A,Firebaugh city,California,7549,7558,7598,7768,7906,8073,8279,8297,8310,8328
162,6,0,24638,0,0,0,A,Folsom city,California,72203,72203,72179,72636,73183,72946,75136,76121,77180,78038
162,6,0,24680,0,0,0,A,Fontana city,California,196069,196468,197370,200046,201534,203084,204471,206720,209268,211815
162,6,0,25058,0,0,0,A,Fort Bragg city,California,7273,7276,7278,7252,7258,7246,7266,7264,7288,7312
162,6,0,25128,0,0,0,A,Fort Jones city,California,839,710,709,702,692,686,685,685,687,692
162,6,0,25296,0,0,0,A,Fortuna city,California,11926,11926,11935,11915,11817,11783,11870,11956,12100,12191
162,6,0,25338,0,0,0,A,Foster City city,California,30567,30567,30618,30994,32160,32490,32783,33547,34361,34412
162,6,0,25380,0,0,0,A,Fountain Valley city,California,55313,55360,55484,56008,56433,56739,56840,56828,56631,56313
162,6,0,25436,0,0,0,A,Fowler city,California,5570,5633,5645,5906,5920,5931,6023,6240,6349,6495
162,6,0,26000,0,0,0,A,Fremont city,California,214089,214079,214619,217580,221847,225282,228820,232061,233801,234962
162,6,0,27000,0,0,0,A,Fresno city,California,494665,497069,497772,501851,506293,510009,515416,519650,522792,527438
162,6,0,28000,0,0,0,A,Fullerton city,California,135161,135239,135333,136531,138388,138977,139243,140437,140968,140392
162,6,0,28112,0,0,0,A,Galt city,California,23647,23647,23690,24098,24247,24412,24747,25209,25603,26172
162,6,0,28168,0,0,0,A,Gardena city,California,58829,58829,58850,59181,59500,59949,60041,60172,60138,60224
162,6,0,29000,0,0,0,A,Garden Grove city,California,170883,170960,171228,173137,174166,174852,174934,174906,175206,174226
162,6,0,29504,0,0,0,A,Gilroy city,California,48821,48810,48948,49674,50757,51944,52585,53260,55396,57664
162,6,0,30000,0,0,0,A,Glendale city,California,191719,191670,191748,192850,194275,195841,198896,199968,201039,203054
162,6,0,30014,0,0,0,A,Glendora city,California,50073,50395,50517,50808,51039,51392,51365,52102,52250,52445
162,6,0,30378,0,0,0,A,Goleta city,California,29888,29914,29969,30038,30286,30554,30808,30898,30870,31116
162,6,0,30392,0,0,0,A,Gonzales city,California,8187,8165,8190,8261,8345,8397,8433,8462,8492,8479
162,6,0,30658,0,0,0,A,Grand Terrace city,California,12040,12040,12066,12165,12262,12328,12366,12422,12490,12595
162,6,0,30798,0,0,0,A,Grass Valley city,California,12860,12867,12867,12898,12817,12784,12838,12930,12943,12987
162,6,0,30994,0,0,0,A,Greenfield city,California,16330,16334,16419,16570,16738,16837,16909,17147,17472,17517
162,6,0,31260,0,0,0,A,Gridley city,California,6584,6587,6581,6554,6555,6555,6579,6575,6583,6608
162,6,0,31393,0,0,0,A,Grover Beach city,California,13156,13157,13173,13211,13316,13414,13476,13541,13605,13628
162,6,0,31414,0,0,0,A,Guadalupe city,California,7080,7080,7087,7101,7158,7215,7275,7308,7320,7370
162,6,0,31568,0,0,0,A,Gustine city,California,5520,5520,5535,5586,5613,5633,5665,5733,5823,5844
162,6,0,31708,0,0,0,A,Half Moon Bay city,California,11324,11324,11348,11512,11698,12079,12382,12677,12780,12870
162,6,0,31960,0,0,0,A,Hanford city,California,53967,54371,54409,54610,54571,54811,55169,55703,55768,56499
162,6,0,32506,0,0,0,A,Hawaiian Gardens city,California,14254,14275,14282,14347,14411,14461,14482,14521,14492,14450
162,6,0,32548,0,0,0,A,Hawthorne city,California,84293,84293,84319,85020,85555,86106,87046,88025,88104,87854
162,6,0,33000,0,0,0,A,Hayward city,California,144186,144348,144796,146977,149596,151985,154646,158153,159445,160500
162,6,0,33056,0,0,0,A,Healdsburg city,California,11254,11254,11312,11360,11409,11507,11637,11735,11840,11840
162,6,0,33182,0,0,0,A,Hemet city,California,78657,78728,79202,80382,81246,81969,82817,83606,84419,85160
162,6,0,33308,0,0,0,A,Hercules city,California,24060,24089,24153,24363,24606,24848,25086,25304,25444,25545
162,6,0,33364,0,0,0,A,Hermosa Beach city,California,19506,19506,19509,19590,19682,19727,19725,19764,19811,19708
162,6,0,33434,0,0,0,A,Hesperia city,California,90173,90173,90370,91316,91786,92036,92372,92980,93568,94859
162,6,0,33518,0,0,0,A,Hidden Hills city,California,1856,1856,1856,1871,1882,1897,1902,1915,1925,1921
162,6,0,33588,0,0,0,A,Highland city,California,53104,53104,53226,53707,54016,54248,54443,54680,54864,55342
162,6,0,33798,0,0,0,A,Hillsborough town,California,10825,10825,10849,10997,11138,11273,11394,11477,11497,11486
162,6,0,34120,0,0,0,A,Hollister city,California,34928,34741,34916,35272,35727,36197,36690,36984,37579,38404
162,6,0,34246,0,0,0,A,Holtville city,California,5939,5936,5952,6004,6020,6039,6276,6384,6439,6597
162,6,0,34904,0,0,0,A,Hughson city,California,6640,6640,6656,6711,6852,6995,7188,7334,7416,7498
162,6,0,36000,0,0,0,A,Huntington Beach city,California,189992,191037,191342,193184,194563,197588,200188,201300,201004,201874
162,6,0,36056,0,0,0,A,Huntington Park city,California,58114,58118,58132,58392,58650,58897,59106,59161,58962,58822
162,6,0,36084,0,0,0,A,Huron city,California,6754,6745,6753,6753,6763,6781,6794,6818,6939,7311
162,6,0,36280,0,0,0,A,Imperial city,California,14758,14733,14841,15223,15618,16189,16767,17027,17165,17550
162,6,0,36294,0,0,0,A,Imperial Beach city,California,26324,26324,26388,26638,26867,27086,27121,27339,27424,27418
162,6,0,36434,0,0,0,A,Indian Wells city,California,4958,4958,4983,5044,5095,5146,5203,5266,5333,5404
162,6,0,36448,0,0,0,A,Indio city,California,76036,79116,79638,81088,82373,83526,85341,87170,88468,89793
162,6,0,36490,0,0,0,A,Industry city,California,219,217,214,206,204,208,208,205,208,204
162,6,0,36546,0,0,0,A,Inglewood city,California,109673,109673,109710,110647,111139,111288,111246,111154,110800,110598
162,6,0,36672,0,0,0,A,Ione city,California,7918,7913,7745,7560,7319,6964,6975,6999,7034,7827
162,6,0,36770,0,0,0,A,Irvine city,California,212375,212043,213435,220454,229456,236574,247804,256186,266385,277453
162,6,0,36826,0,0,0,A,Irwindale city,California,1422,1418,1418,1418,1416,1417,1422,1427,1434,1461
162,6,0,36882,0,0,0,A,Isleton city,California,804,804,805,811,816,820,827,833,839,845
162,6,0,36980,0,0,0,A,Jackson city,California,4651,4672,4658,4622,4606,4596,4610,4659,4696,4740
162,6,0,37692,0,0,0,A,Jurupa Valley city,California,A,95005,95625,97274,98495,99643,100276,101669,103440,106028
162,6,0,38226,0,0,0,A,Kerman city,California,13544,13567,13637,13892,14314,14338,14373,14463,14586,14932
162,6,0,38520,0,0,0,A,King City city,California,12874,12874,12906,13025,13163,13245,13548,13863,13910,14055
162,6,0,38562,0,0,0,A,Kingsburg city,California,11382,11397,11409,11511,11602,11669,11703,11775,11804,12002
162,6,0,39003,0,0,0,A,La CaÒada Flintridge city,California,20246,20248,20256,20362,20455,20519,20514,20501,20484,20413
162,6,0,39122,0,0,0,A,Lafayette city,California,23893,23794,23882,24308,24609,25071,25474,25832,26191,26440
162,6,0,39178,0,0,0,A,Laguna Beach city,California,22723,22730,22767,22997,23141,23266,23279,23302,23244,23147
162,6,0,39220,0,0,0,A,Laguna Hills city,California,30344,30212,30259,30549,30740,30867,30838,31611,31504,31318
162,6,0,39248,0,0,0,A,Laguna Niguel city,California,62979,62985,63131,63834,64262,64538,65270,65612,65382,66334
162,6,0,39259,0,0,0,A,Laguna Woods city,California,16192,16046,16072,16221,16323,16387,16369,16360,16300,16200
162,6,0,39290,0,0,0,A,La Habra city,California,60239,60287,60393,61000,61382,61667,61893,61961,61797,62466
162,6,0,39304,0,0,0,A,La Habra Heights city,California,5325,5316,5323,5356,5393,5409,5416,5426,5413,5403
162,6,0,39486,0,0,0,A,Lake Elsinore city,California,51821,53418,53744,55227,56231,57927,60357,62222,64088,66411
162,6,0,39496,0,0,0,A,Lake Forest city,California,77264,77448,77574,78380,78888,79306,79911,82236,83337,84293
162,6,0,39710,0,0,0,A,Lakeport city,California,4753,4753,4756,4717,4687,4759,4771,4786,4754,4762
162,6,0,39892,0,0,0,A,Lakewood city,California,80048,80054,80068,80470,80823,81075,81173,81238,81235,80967
162,6,0,40004,0,0,0,A,La Mesa city,California,57065,57013,57157,57692,58203,58680,59004,59872,59955,60021
162,6,0,40032,0,0,0,A,La Mirada city,California,48527,48523,48543,48750,48948,49084,49170,49303,49257,49095
162,6,0,40130,0,0,0,A,Lancaster city,California,156633,156643,156854,158230,158576,159457,160128,160378,160289,160316
162,6,0,40256,0,0,0,A,La Palma city,California,15568,15526,15550,15693,15790,15886,15868,15859,15801,15722
162,6,0,40340,0,0,0,A,La Puente city,California,39816,39827,39849,40071,40253,40414,40502,40568,40437,40322
162,6,0,40354,0,0,0,A,La Quinta city,California,37467,37468,37681,38171,38553,39192,39830,40305,40874,41304
162,6,0,40438,0,0,0,A,Larkspur city,California,11926,11929,11943,12050,12113,12228,12341,12444,12430,12396
162,6,0,40704,0,0,0,A,Lathrop city,California,18023,18023,18137,18772,19090,19608,20015,20801,22086,22781
162,6,0,40830,0,0,0,A,La Verne city,California,31063,31121,31136,31291,31441,31766,32368,32585,32508,32461
162,6,0,40886,0,0,0,A,Lawndale city,California,32769,32769,32783,32942,33093,33201,33256,33289,33186,33078
162,6,0,41124,0,0,0,A,Lemon Grove city,California,25320,25318,25385,25626,25981,26172,26474,26636,26863,27108
162,6,0,41152,0,0,0,A,Lemoore city,California,24531,24531,24539,24496,24664,24888,25076,25529,25747,26355
162,6,0,41474,0,0,0,A,Lincoln city,California,42819,42932,43110,43795,44289,45082,45803,46382,47086,47674
162,6,0,41712,0,0,0,A,Lindsay city,California,11768,11746,11764,12664,12793,12964,13137,13180,13250,13303
162,6,0,41936,0,0,0,A,Live Oak city,California,8392,8466,8465,8558,8376,8392,8407,8438,8741,8774
162,6,0,41992,0,0,0,A,Livermore city,California,80968,81397,81593,82635,83970,85613,87201,88374,89682,90295
162,6,0,42006,0,0,0,A,Livingston city,California,13058,13011,13062,13369,13431,13484,13751,13846,13958,14140
162,6,0,42202,0,0,0,A,Lodi city,California,62134,62134,62280,62817,63180,63290,63792,64401,64695,65884
162,6,0,42370,0,0,0,A,Loma Linda city,California,23261,23287,23353,23537,23655,23718,23790,23997,24129,24196
162,6,0,42468,0,0,0,A,Lomita city,California,20256,20259,20271,20389,20539,20658,20694,20746,20727,20707
162,6,0,42524,0,0,0,A,Lompoc city,California,42434,42440,42334,42245,43184,43518,44026,44083,43723,43542
162,6,0,43000,0,0,0,A,Long Beach city,California,462257,462235,462559,465032,467929,469297,470713,471967,470852,469450
162,6,0,43140,0,0,0,A,Loomis town,California,6430,6419,6437,6528,6587,6650,6696,6702,6756,6809
162,6,0,43224,0,0,0,A,Los Alamitos city,California,11449,11404,11421,11529,11609,11654,11691,11685,11655,11603
162,6,0,43280,0,0,0,A,Los Altos city,California,28976,29001,29076,29479,29856,30064,30326,30691,30755,30743
162,6,0,43294,0,0,0,A,Los Altos Hills town,California,7922,8043,8064,8148,8275,8358,8453,8476,8571,8580
162,6,0,44000,0,0,0,A,Los Angeles city,California,3792621,3792724,3796060,3824592,3859267,3891783,3922668,3953459,3981116,3999759
162,6,0,44028,0,0,0,A,Los Banos city,California,35972,35967,36074,36410,36572,36707,36948,37306,37649,39183
162,6,0,44112,0,0,0,A,Los Gatos town,California,29413,29444,29529,29878,30233,30517,30770,30737,30756,30724
162,6,0,44364,0,0,0,A,Loyalton city,California,769,766,761,732,722,714,702,706,699,706
162,6,0,44574,0,0,0,A,Lynwood city,California,69772,69766,69615,69734,70728,71340,71427,71668,71294,71099
162,6,0,44826,0,0,0,A,McFarland city,California,12707,12707,12725,12796,12382,12459,13617,13995,14546,15093
162,6,0,45022,0,0,0,A,Madera city,California,61416,61416,61524,61893,62442,62846,63416,63969,64545,65508
